Name,ID,Has Block,Mod,Class
AWWayofTime:boundPickaxe,4621,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundPickaxe
AWWayofTime:boundAxe,4622,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundAxe
AWWayofTime:boundShovel,4623,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundShovel
AWWayofTime:boundHelmet,4624,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundArmour
AWWayofTime:boundPlate,4625,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundArmour
AWWayofTime:boundLeggings,4626,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundArmour
AWWayofTime:boundBoots,4627,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BoundArmour
AWWayofTime:weakBloodShard,4628,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BloodShard
AWWayofTime:growthSigil,4629,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfGrowth
AWWayofTime:blankSpell,4630,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BlankSpell
AWWayofTime:masterBloodOrb,4631,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.MasterBloodOrb
AWWayofTime:alchemyFlask,4632,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyFlask
AWWayofTime:standardBindingAgent,4633,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.StandardBindingAgent
AWWayofTime:mundanePowerCatalyst,4634,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.MundanePowerCatalyst
AWWayofTime:averagePowerCatalyst,4635,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AveragePowerCatalyst
AWWayofTime:greaterPowerCatalyst,4636,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.GreaterPowerCatalyst
AWWayofTime:mundaneLengtheningCatalyst,4637,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.MundaneLengtheningCatalyst
AWWayofTime:averageLengtheningCatalyst,4638,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AverageLengtheningCatalyst
AWWayofTime:greaterLengtheningCatalyst,4639,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.GreaterLengtheningCatalyst
AWWayofTime:incendium,4640,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:magicales,4641,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:sanctus,4642,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:aether,4643,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:simpleCatalyst,4644,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:crepitous,4645,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:crystallos,4646,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:terrae,4647,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:aquasalus,4648,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:tennebrae,4649,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
AWWayofTime:demonBloodShard,4650,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.BloodShard
AWWayofTime:archmageBloodOrb,4651,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ArchmageBloodOrb
AWWayofTime:sigilOfWind,4652,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfWind
AWWayofTime:telepositionFocus,4653,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.TelepositionFocus
AWWayofTime:enhancedTelepositionFocus,4654,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.EnhancedTelepositionFocus
AWWayofTime:reinforcedTelepositionFocus,4655,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ReinforcedTelepositionFocus
AWWayofTime:demonicTelepositionFocus,4656,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.DemonicTelepositionFocus
AWWayofTime:imbuedSlate,4657,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.AWBaseItems
AWWayofTime:demonicSlate,4658,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.AWBaseItems
AWWayofTime:duskScribeTool,4659,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.DuskScribeTool
AWWayofTime:sigilOfTheBridge,4660,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfTheBridge
AWWayofTime:armourInhibitor,4661,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ArmourInhibitor
AWWayofTime:creativeFiller,4662,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.CheatyItem
AWWayofTime:demonPlacer,4663,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.DemonPlacer
AWWayofTime:weakFillingAgent,4664,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.WeakFillingAgent
AWWayofTime:standardFillingAgent,4665,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.StandardFillingAgent
AWWayofTime:enhancedFillingAgent,4666,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.EnhancedFillingAgent
AWWayofTime:weakBindingAgent,4667,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.potion.WeakBindingAgent
AWWayofTime:itemRitualDiviner,4668,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemRitualDiviner
AWWayofTime:sigilOfMagnetism,4669,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfMagnetism
AWWayofTime:itemKeyOfDiablo,4670,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemDiabloKey
AWWayofTime:energyBazooka,4671,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.EnergyBazooka
AWWayofTime:itemBloodLightSigil,4672,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.ItemBloodLightSigil
AWWayofTime:itemComplexSpellCrystal,4673,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemComplexSpellCrystal
AWWayofTime:sigilOfSupression,4674,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.ItemSigilOfSupression
AWWayofTime:sigilOfEnderSeverance,4675,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.ItemSigilOfEnderSeverance
AWWayofTime:fluidSigil,4676,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.ItemFluidSigil
AWWayofTime:seerSigil,4677,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.sigil.ItemSeerSigil
AWWayofTime:customTool,4678,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.spell.ItemSpellMultiTool
AWWayofTime:bucketLife,4679,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.LifeBucket
AWWayofTime:bloodMagicBaseItems,4680,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemComponents
AWWayofTime:bloodMagicBaseAlchemyItems,4681,false,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemAlchemyBase
Botania:lexicon,4682,false,Botania,vazkii.botania.common.item.ItemLexicon
Botania:petal,4683,false,Botania,vazkii.botania.common.item.ItemPetal
Botania:dye,4684,false,Botania,vazkii.botania.common.item.ItemDye
Botania:pestleAndMortar,4685,false,Botania,vazkii.botania.common.item.ItemPestleAndMortar
Botania:twigWand,4686,false,Botania,vazkii.botania.common.item.ItemTwigWand
Botania:manaResource,4687,false,Botania,vazkii.botania.common.item.ItemManaResource
Botania:lens,4688,false,Botania,vazkii.botania.common.item.ItemLens
Botania:manaPetal,4689,false,Botania,vazkii.botania.common.item.ItemManaPetal
Botania:rune,4690,false,Botania,vazkii.botania.common.item.ItemRune
Botania:signalFlare,4691,false,Botania,vazkii.botania.common.item.ItemSignalFlare
Botania:manaTablet,4692,false,Botania,vazkii.botania.common.item.ItemManaTablet
Botania:manaGun,4693,false,Botania,vazkii.botania.common.item.ItemManaGun
Botania:manaCookie,4694,false,Botania,vazkii.botania.common.item.ItemManaCookie
Botania:fertilizer,4695,false,Botania,vazkii.botania.common.item.ItemFertilizer
Botania:grassSeeds,4696,false,Botania,vazkii.botania.common.item.ItemGrassSeeds
Botania:dirtRod,4697,false,Botania,vazkii.botania.common.item.ItemDirtRod
Botania:terraformRod,4698,false,Botania,vazkii.botania.common.item.ItemTerraformRod
Botania:grassHorn,4699,false,Botania,vazkii.botania.common.item.ItemGrassHorn
Botania:manaMirror,4700,false,Botania,vazkii.botania.common.item.ItemManaMirror
Botania:manasteelHelm,4701,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelHelm
Botania:manasteelHelmReveal,4702,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemManasteelHelmRevealing
Botania:manasteelChest,4703,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelChest
Botania:manasteelLegs,4704,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelLegs
Botania:manasteelBoots,4705,false,Botania,vazkii.botania.common.item.equipment.armor.manasteel.ItemManasteelBoots
Botania:manasteelPick,4706,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelPick
Botania:manasteelShovel,4707,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelShovel
Botania:manasteelAxe,4708,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelAxe
Botania:manasteelSword,4709,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelSword
Botania:manasteelShears,4710,false,Botania,vazkii.botania.common.item.equipment.tool.manasteel.ItemManasteelShears
Botania:terrasteelHelm,4711,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelHelm
Botania:terrasteelHelmReveal,4712,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemTerrasteelHelmRevealing
Botania:terrasteelChest,4713,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelChest
Botania:terrasteelLegs,4714,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelLegs
Botania:terrasteelBoots,4715,false,Botania,vazkii.botania.common.item.equipment.armor.terrasteel.ItemTerrasteelBoots
Botania:terraSword,4716,false,Botania,vazkii.botania.common.item.equipment.tool.ItemTerraSword
Botania:tinyPlanet,4717,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemTinyPlanet
Botania:manaRing,4718,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemManaRing
Botania:auraRing,4719,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemAuraRing
Botania:manaRingGreater,4720,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterManaRing
Botania:auraRingGreater,4721,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGreaterAuraRing
Botania:travelBelt,4722,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemTravelBelt
Botania:knockbackBelt,4723,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemKnockbackBelt
Botania:icePendant,4724,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemIcePendant
Botania:lavaPendant,4725,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemLavaPendant
Botania:goldenLaurel,4726,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemGoldenLaurel
Botania:magnetRing,4727,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMagnetRing
Botania:waterRing,4728,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemWaterRing
Botania:miningRing,4729,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemMiningRing
Botania:terraPick,4730,false,Botania,vazkii.botania.common.item.equipment.tool.ItemTerraPick
Botania:divaCharm,4731,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemDivaCharm
Botania:flightTiara,4732,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemFlightTiara
Botania:enderDagger,4733,false,Botania,vazkii.botania.common.item.equipment.tool.ItemEnderDagger
Botania:quartz,4734,false,Botania,vazkii.botania.common.item.ItemQuartz
Botania:waterRod,4735,false,Botania,vazkii.botania.common.item.ItemWaterRod
Botania:elementiumHelm,4736,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumHelm
Botania:elementiumHelmReveal,4737,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemElementiumHelmRevealing
Botania:elementiumChest,4738,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumChest
Botania:elementiumLegs,4739,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumLegs
Botania:elementiumBoots,4740,false,Botania,vazkii.botania.common.item.equipment.armor.elementium.ItemElementiumBoots
Botania:elementiumPick,4741,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumPick
Botania:elementiumShovel,4742,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumShovel
Botania:elementiumAxe,4743,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumAxe
Botania:elementiumSword,4744,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumSword
Botania:elementiumShears,4745,false,Botania,vazkii.botania.common.item.equipment.tool.elementium.ItemElementiumShears
Botania:openBucket,4746,false,Botania,vazkii.botania.common.item.ItemOpenBucket
Botania:spawnerMover,4747,false,Botania,vazkii.botania.common.item.ItemSpawnerMover
Botania:pixieRing,4748,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemPixieRing
Botania:superTravelBelt,4749,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemSuperTravelBelt
Botania:rainbowRod,4750,false,Botania,vazkii.botania.common.item.ItemRainbowRod
Botania:tornadoRod,4751,false,Botania,vazkii.botania.common.item.ItemTornadoRod
Botania:fireRod,4752,false,Botania,vazkii.botania.common.item.ItemFireRod
Botania:vineBall,4753,false,Botania,vazkii.botania.common.item.ItemVineBall
Botania:slingshot,4754,false,Botania,vazkii.botania.common.item.ItemSlingshot
Botania:manaBottle,4755,false,Botania,vazkii.botania.common.item.ItemBottledMana
Botania:laputaShard,4756,false,Botania,vazkii.botania.common.item.ItemLaputaShard
Botania:virus,4757,false,Botania,vazkii.botania.common.item.ItemVirus
Botania:reachRing,4758,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemReachRing
Botania:skyDirtRod,4759,false,Botania,vazkii.botania.common.item.ItemSkyDirtRod
Botania:itemFinder,4760,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemItemFinder
Botania:superLavaPendant,4761,false,Botania,vazkii.botania.common.item.equipment.bauble.ItemSuperLavaPendant
Botania:enderHand,4762,false,Botania,vazkii.botania.common.item.ItemEnderHand
Botania:glassPick,4763,false,Botania,vazkii.botania.common.item.equipment.tool.ItemGlassPick
Botania:spark,4764,false,Botania,vazkii.botania.common.item.ItemSpark
Botania:sparkUpgrade,4765,false,Botania,vazkii.botania.common.item.ItemSparkUpgrade
Botania:diviningRod,4766,false,Botania,vazkii.botania.common.item.ItemDiviningRod
Botania:gravityRod,4767,false,Botania,vazkii.botania.common.item.ItemGravityRod
Botania:regenIvy,4768,false,Botania,vazkii.botania.common.item.ItemRegenIvy
Botania:manaInkwell,4769,false,Botania,vazkii.botania.common.item.interaction.thaumcraft.ItemManaInkwell
BuildCraft|Core:wrenchItem,4770,false,BuildCraft|Core,buildcraft.core.ItemWrench
BuildCraft|Core:woodenGearItem,4771,false,BuildCraft|Core,buildcraft.core.ItemBuildCraft
BuildCraft|Core:stoneGearItem,4772,false,BuildCraft|Core,buildcraft.core.ItemBuildCraft
BuildCraft|Core:ironGearItem,4773,false,BuildCraft|Core,buildcraft.core.ItemBuildCraft
BuildCraft|Core:goldGearItem,4774,false,BuildCraft|Core,buildcraft.core.ItemBuildCraft
BuildCraft|Core:diamondGearItem,4775,false,BuildCraft|Core,buildcraft.core.ItemBuildCraft
BuildCraft|Builders:templateItem,4776,false,BuildCraft|Builders,buildcraft.builders.ItemBlueprintTemplate
BuildCraft|Builders:blueprintItem,4777,false,BuildCraft|Builders,buildcraft.builders.ItemBlueprintStandard
BuildCraft|Energy:bucketOil,4778,false,BuildCraft|Energy,buildcraft.energy.ItemBucketBuildcraft
BuildCraft|Energy:bucketFuel,4779,false,BuildCraft|Energy,buildcraft.energy.ItemBucketBuildcraft
BuildCraft|Transport:pipeWaterproof,4780,false,BuildCraft|Transport,buildcraft.core.ItemBuildCraft
BuildCraft|Transport:item.buildcraftPipe.pipeitemswood,4781,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemerald,4782,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemscobblestone,4783,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstone,4784,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsquartz,4785,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsiron,4786,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsgold,4787,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdiamond,4788,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsobsidian,4789,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemslapis,4790,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdaizuli,4791,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemssandstone,4792,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsvoid,4793,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemzuli,4794,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstripes,4795,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidswood,4796,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidscobblestone,4797,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsstone,4798,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsiron,4799,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsgold,4800,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsemerald,4801,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidssandstone,4802,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipefluidsvoid,4803,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerwood,4804,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowercobblestone,4805,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerstone,4806,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerquartz,4807,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepoweriron,4808,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowergold,4809,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipepowerdiamond,4810,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
BuildCraft|Transport:item.buildcraftPipe.pipestructurecobblestone,4811,false,BuildCraft|Transport,buildcraft.transport.ItemPipe
