biome * ffffff ffffff ffffff
block 1855 * d39b9b9b
block 1856 * d39b9b9b
block 1857 * d39b9b9b
block 1858 * 47a71403
block 1859 * ff14121d
block 1860 * ff7d7d7d
block 1861 * ff7d7d7d
block 1862 * 34ffffff
block 1863 * ff2c161a
block 1863 1 ff7a7a7a
block 1864 * ffccccca
block 1864 1 ffc5c5c3
block 1864 3 ffc5c5c3
block 1865 * ffccccca
block 1866 * ffccccca
block 1867 * ff9c7f4e
block 1868 * ffeffbfb
block 1869 * ffeffbfb
block 1870 * ff844040
block 1871 0 c3678867
block 1871 1 8fc07537
block 1871 2 8f929292
block 1871 3 ff737474
block 1871 4 ff457d2b
block 1871 5 ff457d2b
block 1871 6 ff929292
block 1871 7 ff929292
block 1871 8 ff7a7a7a
block 1871 9 ff457d2b
block 1871 10 ff457d2b
block 1872 0 ffa3a3a3
block 1872 1 ffdbdbdb
block 1872 2 ff7c007c
block 1873 * ff637f66
block 1874 * ff6a4a3d
block 1875 * 1342855f
block 1876 0 ff4a4a4a
block 1876 1 ff831011
block 1876 2 ff7f7f15
block 1876 3 ff157f7f
block 1876 4 ff7f7f7f
block 1876 5 ff90904c
block 1876 6 ff0f0f84
block 1876 7 ff7f4f15
block 1876 8 ff167f16
block 1876 9 ff144a14
block 1876 10 ff53147e
block 1876 11 ff489149
block 1877 0 ff5a5a5a
block 1877 1 ff7c1212
block 1877 2 ff7a7a14
block 1877 3 ff127c7c
block 1877 4 ff909090
block 1877 5 ff8f8f48
block 1877 6 ff12127c
block 1877 7 ff7c4c12
block 1877 8 ff127c12
block 1877 9 ff124712
block 1877 10 ff50127a
block 1877 11 ff449044
block 1878 0 805d5d5d
block 1878 1 808f0000
block 1878 2 808f8f00
block 1878 3 80008f8f
block 1878 4 80a3a3a3
block 1878 5 80b0b04a
block 1878 6 8000008f
block 1878 7 808f4f00
block 1878 8 80008f00
block 1878 9 80004800
block 1878 10 8054008c
block 1878 11 8045ad45
block 1879 0 ff6a6a6a
block 1879 1 ffb34a4d
block 1879 2 ff797312
block 1879 3 ff2e7490
block 1879 4 ff75675b
block 1879 5 ff797313
block 1879 6 ff3a75b0
block 1879 7 ffa35830
block 1879 8 ff408357
block 1879 9 ff2b6a46
block 1879 10 ff7f5894
block 1879 11 ff13ab13
block 1880 0 f2e9e9e9
block 1880 1 f2ffe8e8
block 1880 2 f2baffff
block 1880 3 f2f9f96c
block 1880 4 f2e9e9fe
block 1880 5 f2ffe6c8
block 1880 6 f2cbffcb
block 1880 7 f2f4e6ff
block 1881 0 ff7b7b7b
block 1881 1 ff8f5656
block 1881 2 ff8f8f56
block 1881 3 ff568f8f
block 1881 4 ff979797
block 1881 5 ff9c9c73
block 1881 6 ff56568f
block 1881 7 ff8f7556
block 1881 8 ff568f56
block 1881 9 ff567256
block 1881 10 ff77568e
block 1881 11 ff719b71
block 1882 0 ff797979
block 1882 1 ff8d5454
block 1882 2 ff8d8d54
block 1882 3 ff548d8d
block 1882 4 ff959595
block 1882 5 ff9a9a71
block 1882 6 ff54548d
block 1882 7 ff8d7354
block 1882 8 ff548d54
block 1882 9 ff547154
block 1882 10 ff76548c
block 1882 11 ff6f996f
block 1883 0 ff6b6b6b
block 1883 1 ff794f4f
block 1883 2 ff79794f
block 1883 3 ff4f7979
block 1883 4 ff7f7f7f
block 1883 5 ff838365
block 1883 6 ff4f4f79
block 1883 7 ff79664f
block 1883 8 ff4f794f
block 1883 9 ff4f644f
block 1883 10 ff684f79
block 1883 11 ff638263
block 1884 0 ff797979
block 1884 1 ff885d5d
block 1884 2 ff88885d
block 1884 3 ff5d8888
block 1884 4 ff8d8d8d
block 1884 5 ff919173
block 1884 6 ff5d5d88
block 1884 7 ff88745d
block 1884 8 ff5d885d
block 1884 9 ff5d725d
block 1884 10 ff765d87
block 1884 11 ff719071
block 1885 0 ffd1b2a1
block 1885 1 ffa15325
block 1885 2 ff95586c
block 1885 3 ff716c89
block 1885 4 ffba8523
block 1885 5 ff677534
block 1885 6 ffa14e4e
block 1885 7 ff392a23
block 1885 8 ff876a61
block 1885 9 ff565b5b
block 1885 10 ff764656
block 1885 11 ff4a3b5b
block 1885 12 ff4d3323
block 1885 13 ff4c532a
block 1885 14 ff8f3d2e
block 1885 15 ff251610
block 1886 0 ffdddddd
block 1886 1 ff191616
block 1886 2 ff963430
block 1886 3 ff35461b
block 1886 4 ff4f321f
block 1886 5 ff2e388d
block 1886 6 ff7e3db5
block 1886 7 ff2e6e89
block 1886 8 ff9aa1a1
block 1886 9 ff404040
block 1886 10 ffd08499
block 1886 11 ff41ae38
block 1886 12 ffb1a627
block 1886 13 ff6a8ac9
block 1886 14 ffb350bc
block 1886 15 ffdb7d3e
block 1887 0 ff9c7f4e
block 1887 1 ff674d2e
block 1887 2 ffc3b37b
block 1887 3 ff9a6e4d
block 1887 4 ff3d2712
block 1887 5 ffa95b33
block 1888 0 ff7a7a7a
block 1888 1 ff72776a
block 1888 2 ff767676
block 1888 3 ff767676
block 1888 4 ff7d7d7d
block 1888 5 ff926356
block 1888 6 ff2c161a
block 1889 * 7035522c
block 1889 0 1a405b34
block 1889 1 1a405b34
block 1889 2 3c354e2e
block 1889 3 3c354e2e
block 1889 4 51364f2f
block 1889 5 51364f2f
block 1889 6 51364f2f
block 1890 * 70344a2c
block 1890 0 1a405b34
block 1890 1 1a405b34
block 1890 2 3c354e2e
block 1890 3 3c354e2e
block 1890 4 51364f2f
block 1890 5 51364f2f
block 1890 6 51364f2f
block 1891 * 7037512c
block 1891 0 1a405b34
block 1891 1 1a405b34
block 1891 2 3c354e2e
block 1891 3 3c354e2e
block 1891 4 51364f2f
block 1891 5 51364f2f
block 1891 6 51364f2f
block 1892 * 703a472a
block 1892 0 1a405b34
block 1892 1 1a405b34
block 1892 2 3c354e2e
block 1892 3 3c354e2e
block 1892 4 51364f2f
block 1892 5 51364f2f
block 1892 6 51364f2f
block 1893 * 7041582a
block 1893 0 1a405b34
block 1893 1 1a405b34
block 1893 2 3c354e2e
block 1893 3 3c354e2e
block 1893 4 51364f2f
block 1893 5 51364f2f
block 1893 6 51364f2f
block 1894 * 7032482c
block 1894 0 1a405b34
block 1894 1 1a405b34
block 1894 2 3c354e2e
block 1894 3 3c354e2e
block 1894 4 51364f2f
block 1894 5 51364f2f
block 1894 6 51364f2f
block 1895 * 7040573a
block 1895 0 1a405b34
block 1895 1 1a405b34
block 1895 2 3c354e2e
block 1895 3 3c354e2e
block 1895 4 51364f2f
block 1895 5 51364f2f
block 1895 6 51364f2f
block 1896 * 70455b2e
block 1896 0 1a405b34
block 1896 1 1a405b34
block 1896 2 3c354e2e
block 1896 3 3c354e2e
block 1896 4 51364f2f
block 1896 5 51364f2f
block 1896 6 51364f2f
block 1897 * 7034503e
block 1897 0 1a405b34
block 1897 1 1a405b34
block 1897 2 3c354e2e
block 1897 3 3c354e2e
block 1897 4 51364f2f
block 1897 5 51364f2f
block 1897 6 51364f2f
block 1898 * 70314f30
block 1898 0 1a405b34
block 1898 1 1a405b34
block 1898 2 3c354e2e
block 1898 3 3c354e2e
block 1898 4 51364f2f
block 1898 5 51364f2f
block 1898 6 51364f2f
block 1899 * 703c4d30
block 1899 0 1a405b34
block 1899 1 1a405b34
block 1899 2 3c354e2e
block 1899 3 3c354e2e
block 1899 4 51364f2f
block 1899 5 51364f2f
block 1899 6 51364f2f
block 1900 * 703c5831
block 1900 0 1a405b34
block 1900 1 1a405b34
block 1900 2 3c354e2e
block 1900 3 3c354e2e
block 1900 4 51364f2f
block 1900 5 51364f2f
block 1900 6 51364f2f
block 1901 * 7046552b
block 1901 0 1a405b34
block 1901 1 1a405b34
block 1901 2 3c354e2e
block 1901 3 3c354e2e
block 1901 4 51364f2f
block 1901 5 51364f2f
block 1901 6 51364f2f
block 1902 * 703d5e3f
block 1902 0 1a405b34
block 1902 1 1a405b34
block 1902 2 3c354e2e
block 1902 3 3c354e2e
block 1902 4 51364f2f
block 1902 5 51364f2f
block 1902 6 51364f2f
block 1903 * 70345b32
block 1903 0 1a405b34
block 1903 1 1a405b34
block 1903 2 3c354e2e
block 1903 3 3c354e2e
block 1903 4 51364f2f
block 1903 5 51364f2f
block 1903 6 51364f2f
block 1904 * 703e4d45
block 1904 0 1a405b34
block 1904 1 1a405b34
block 1904 2 3c354e2e
block 1904 3 3c354e2e
block 1904 4 51364f2f
block 1904 5 51364f2f
block 1904 6 51364f2f
block 1905 * 7036543d
block 1905 0 1a405b34
block 1905 1 1a405b34
block 1905 2 3c354e2e
block 1905 3 3c354e2e
block 1905 4 51364f2f
block 1905 5 51364f2f
block 1905 6 51364f2f
block 1906 * 703f5232
block 1906 0 1a405b34
block 1906 1 1a405b34
block 1906 2 3c354e2e
block 1906 3 3c354e2e
block 1906 4 51364f2f
block 1906 5 51364f2f
block 1906 6 51364f2f
block 1907 * 70474e2e
block 1907 0 1a405b34
block 1907 1 1a405b34
block 1907 2 3c354e2e
block 1907 3 3c354e2e
block 1907 4 51364f2f
block 1907 5 51364f2f
block 1907 6 51364f2f
block 1908 * 7045542c
block 1908 0 1a405b34
block 1908 1 1a405b34
block 1908 2 3c354e2e
block 1908 3 3c354e2e
block 1908 4 51364f2f
block 1908 5 51364f2f
block 1908 6 51364f2f
block 1909 * 703e583c
block 1909 0 1a405b34
block 1909 1 1a405b34
block 1909 2 3c354e2e
block 1909 3 3c354e2e
block 1909 4 51364f2f
block 1909 5 51364f2f
block 1909 6 51364f2f
block 1910 * 70435c3f
block 1910 0 1a405b34
block 1910 1 1a405b34
block 1910 2 3c354e2e
block 1910 3 3c354e2e
block 1910 4 51364f2f
block 1910 5 51364f2f
block 1910 6 51364f2f
block 1911 * 703a5238
block 1911 0 1a405b34
block 1911 1 1a405b34
block 1911 2 3c354e2e
block 1911 3 3c354e2e
block 1911 4 51364f2f
block 1911 5 51364f2f
block 1911 6 51364f2f
block 1912 * 703f573b
block 1912 0 1a405b34
block 1912 1 1a405b34
block 1912 2 3c354e2e
block 1912 3 3c354e2e
block 1912 4 51364f2f
block 1912 5 51364f2f
block 1912 6 51364f2f
block 1913 * 7037523f
block 1913 0 1a405b34
block 1913 1 1a405b34
block 1913 2 3c354e2e
block 1913 3 3c354e2e
block 1913 4 51364f2f
block 1913 5 51364f2f
block 1913 6 51364f2f
block 1914 * 70414e31
block 1914 0 1a405b34
block 1914 1 1a405b34
block 1914 2 3c354e2e
block 1914 3 3c354e2e
block 1914 4 51364f2f
block 1914 5 51364f2f
block 1914 6 51364f2f
block 1915 * 7038572e
block 1915 0 1a405b34
block 1915 1 1a405b34
block 1915 2 3c354e2e
block 1915 3 3c354e2e
block 1915 4 51364f2f
block 1915 5 51364f2f
block 1915 6 51364f2f
block 1916 * 70455c3f
block 1916 0 1a405b34
block 1916 1 1a405b34
block 1916 2 3c354e2e
block 1916 3 3c354e2e
block 1916 4 51364f2f
block 1916 5 51364f2f
block 1916 6 51364f2f
block 1917 * 7046582f
block 1917 0 1a405b34
block 1917 1 1a405b34
block 1917 2 3c354e2e
block 1917 3 3c354e2e
block 1917 4 51364f2f
block 1917 5 51364f2f
block 1917 6 51364f2f
block 1918 * 7033513d
block 1918 0 1a405b34
block 1918 1 1a405b34
block 1918 2 3c354e2e
block 1918 3 3c354e2e
block 1918 4 51364f2f
block 1918 5 51364f2f
block 1918 6 51364f2f
block 1919 * 7046502a
block 1919 0 1a405b34
block 1919 1 1a405b34
block 1919 2 3c354e2e
block 1919 3 3c354e2e
block 1919 4 51364f2f
block 1919 5 51364f2f
block 1919 6 51364f2f
block 1920 * 70485e3b
block 1920 0 1a405b34
block 1920 1 1a405b34
block 1920 2 3c354e2e
block 1920 3 3c354e2e
block 1920 4 51364f2f
block 1920 5 51364f2f
block 1920 6 51364f2f
block 1921 * 70405e45
block 1921 0 1a405b34
block 1921 1 1a405b34
block 1921 2 3c354e2e
block 1921 3 3c354e2e
block 1921 4 51364f2f
block 1921 5 51364f2f
block 1921 6 51364f2f
block 1922 * 70394f36
block 1922 0 1a405b34
block 1922 1 1a405b34
block 1922 2 3c354e2e
block 1922 3 3c354e2e
block 1922 4 51364f2f
block 1922 5 51364f2f
block 1922 6 51364f2f
block 1923 * ff3a582b
block 1923 0 ff405b34
block 1923 1 ff405b34
block 1923 2 ff354e2e
block 1923 3 ff354e2e
block 1923 4 ff364f2f
block 1923 5 ff364f2f
block 1923 6 ff364f2f
block 1924 * ff32492c
block 1924 0 ff405b34
block 1924 1 ff405b34
block 1924 2 ff354e2e
block 1924 3 ff354e2e
block 1924 4 ff364f2f
block 1924 5 ff364f2f
block 1924 6 ff364f2f
block 1925 * 703f5331
block 1925 0 1a405b34
block 1925 1 1a405b34
block 1925 2 3c354e2e
block 1925 3 3c354e2e
block 1925 4 51364f2f
block 1925 5 51364f2f
block 1925 6 51364f2f
block 1926 * ff375149
block 1926 0 ff405b34
block 1926 1 ff405b34
block 1926 2 ff354e2e
block 1926 3 ff354e2e
block 1926 4 ff364f2f
block 1926 5 ff364f2f
block 1926 6 ff364f2f
block 1927 * 7039523b
block 1927 0 1a405b34
block 1927 1 1a405b34
block 1927 2 3c354e2e
block 1927 3 3c354e2e
block 1927 4 51364f2f
block 1927 5 51364f2f
block 1927 6 51364f2f
block 1928 * 7043593a
block 1928 0 1a405b34
block 1928 1 1a405b34
block 1928 2 3c354e2e
block 1928 3 3c354e2e
block 1928 4 51364f2f
block 1928 5 51364f2f
block 1928 6 51364f2f
block 1929 * 70455e42
block 1929 0 1a405b34
block 1929 1 1a405b34
block 1929 2 3c354e2e
block 1929 3 3c354e2e
block 1929 4 51364f2f
block 1929 5 51364f2f
block 1929 6 51364f2f
block 1930 * 70454f2f
block 1930 0 1a405b34
block 1930 1 1a405b34
block 1930 2 3c354e2e
block 1930 3 3c354e2e
block 1930 4 51364f2f
block 1930 5 51364f2f
block 1930 6 51364f2f
block 1931 * 70465d40
block 1931 0 1a405b34
block 1931 1 1a405b34
block 1931 2 3c354e2e
block 1931 3 3c354e2e
block 1931 4 51364f2f
block 1931 5 51364f2f
block 1931 6 51364f2f
block 1932 * 703f5631
block 1932 0 1a405b34
block 1932 1 1a405b34
block 1932 2 3c354e2e
block 1932 3 3c354e2e
block 1932 4 51364f2f
block 1932 5 51364f2f
block 1932 6 51364f2f
block 1933 * 70395239
block 1933 0 1a405b34
block 1933 1 1a405b34
block 1933 2 3c354e2e
block 1933 3 3c354e2e
block 1933 4 51364f2f
block 1933 5 51364f2f
block 1933 6 51364f2f
block 1934 * 704f593c
block 1934 0 1a405b34
block 1934 1 1a405b34
block 1934 2 3c354e2e
block 1934 3 3c354e2e
block 1934 4 51364f2f
block 1934 5 51364f2f
block 1934 6 51364f2f
block 1935 * 70495f34
block 1935 0 1a405b34
block 1935 1 1a405b34
block 1935 2 3c354e2e
block 1935 3 3c354e2e
block 1935 4 51364f2f
block 1935 5 51364f2f
block 1935 6 51364f2f
block 1936 * 70354734
block 1936 0 1a405b34
block 1936 1 1a405b34
block 1936 2 3c354e2e
block 1936 3 3c354e2e
block 1936 4 51364f2f
block 1936 5 51364f2f
block 1936 6 51364f2f
block 1937 * 70323b2d
block 1937 0 1a26361f
block 1937 1 1a26361f
block 1937 2 3c202f1b
block 1937 3 3c202f1b
block 1937 4 51202f1c
block 1937 5 51202f1c
block 1937 6 51202f1c
block 1938 * 702e402a
block 1938 0 1a26361f
block 1938 1 1a26361f
block 1938 2 3c202f1b
block 1938 3 3c202f1b
block 1938 4 51202f1c
block 1938 5 51202f1c
block 1938 6 51202f1c
block 1939 * 702b3124
block 1939 0 1a26361f
block 1939 1 1a26361f
block 1939 2 3c202f1b
block 1939 3 3c202f1b
block 1939 4 51202f1c
block 1939 5 51202f1c
block 1939 6 51202f1c
block 1940 * 70374235
block 1940 0 1a26361f
block 1940 1 1a26361f
block 1940 2 3c202f1b
block 1940 3 3c202f1b
block 1940 4 51202f1c
block 1940 5 51202f1c
block 1940 6 51202f1c
block 1941 * 70364832
block 1941 0 1a26361f
block 1941 1 1a26361f
block 1941 2 3c202f1b
block 1941 3 3c202f1b
block 1941 4 51202f1c
block 1941 5 51202f1c
block 1941 6 51202f1c
block 1942 * 702a3427
block 1942 0 1a26361f
block 1942 1 1a26361f
block 1942 2 3c202f1b
block 1942 3 3c202f1b
block 1942 4 51202f1c
block 1942 5 51202f1c
block 1942 6 51202f1c
block 1943 * 703a4336
block 1943 0 1a26361f
block 1943 1 1a26361f
block 1943 2 3c202f1b
block 1943 3 3c202f1b
block 1943 4 51202f1c
block 1943 5 51202f1c
block 1943 6 51202f1c
block 1944 * 702a3427
block 1944 0 1a26361f
block 1944 1 1a26361f
block 1944 2 3c202f1b
block 1944 3 3c202f1b
block 1944 4 51202f1c
block 1944 5 51202f1c
block 1944 6 51202f1c
block 1945 * 70a63017
block 1945 0 1a993419
block 1945 1 1a993419
block 1945 2 3c862b12
block 1945 3 3c862b12
block 1945 4 518f2910
block 1945 5 518f2910
block 1945 6 518f2910
block 1946 * 70126485
block 1946 0 1a116485
block 1946 1 1a116485
block 1946 2 3c0b5775
block 1946 3 3c0b5775
block 1946 4 510a5978
block 1946 5 510a5978
block 1946 6 510a5978
block 1947 * 704f4f4e
block 1947 0 1a4f4f4e
block 1947 1 1a4f4f4e
block 1947 2 3c434343
block 1947 3 3c434343
block 1947 4 51444543
block 1947 5 51444543
block 1947 6 51444543
block 1948 * 70802d7c
block 1948 0 1a783273
block 1948 1 1a783273
block 1948 2 3c752171
block 1948 3 3c752171
block 1948 4 51772173
block 1948 5 51772173
block 1948 6 51772173
block 1949 * 705b5706
block 1949 0 1a5a5704
block 1949 1 1a5a5704
block 1949 2 3c4e4a02
block 1949 3 3c4e4a02
block 1949 4 514f4c02
block 1949 5 514f4c02
block 1949 6 514f4c02
block 1950 * 701b6e38
block 1950 0 1a196f36
block 1950 1 1a196f36
block 1950 2 3c11622d
block 1950 3 3c11622d
block 1950 4 5110642d
block 1950 5 5110642d
block 1950 6 5110642d
block 1951 * 67678707
block 1951 0 065c7900
block 1951 1 065c7900
block 1951 2 0c658400
block 1951 3 0c658400
block 1951 4 27709202
block 1951 5 27709202
block 1951 6 27709202
block 1952 * 68689017
block 1952 0 065c7900
block 1952 1 065c7900
block 1952 2 0c658400
block 1952 3 0c658400
block 1952 4 27709202
block 1952 5 27709202
block 1952 6 27709202
block 1953 * 3e625b07
block 1953 0 0e5c7a00
block 1953 1 0e5c7a00
block 1953 2 185f7e00
block 1953 3 185f7e00
block 1953 4 1d618000
block 1953 5 1d618000
block 1953 6 1d618000
block 1954 * 463a710b
block 1954 0 0e5c7a00
block 1954 1 0e5c7a00
block 1954 2 185f7e00
block 1954 3 185f7e00
block 1954 4 1d618000
block 1954 5 1d618000
block 1954 6 1d618000
block 1955 * 43516817
block 1955 0 0d546f00
block 1955 1 0d546f00
block 1955 2 135a7700
block 1955 3 135a7700
block 1955 4 22668601
block 1955 5 22668601
block 1955 6 22668601
block 1956 * 67768a12
block 1956 0 065c7900
block 1956 1 065c7900
block 1956 2 0c658400
block 1956 3 0c658400
block 1956 4 27709202
block 1956 5 27709202
block 1956 6 27709202
block 1957 * 6a778208
block 1957 0 065c7900
block 1957 1 065c7900
block 1957 2 0c658400
block 1957 3 0c658400
block 1957 4 27709202
block 1957 5 27709202
block 1957 6 27709202
block 1958 * 835a7624
block 1958 0 233e6419
block 1958 1 233e6419
block 1958 2 373d6218
block 1958 3 373d6218
block 1958 4 663b621a
block 1958 5 663b621a
block 1958 6 663b621a
block 1959 * 2a664f09
block 1959 0 065b7800
block 1959 1 065b7800
block 1959 2 0e5d7a00
block 1959 3 0e5d7a00
block 1959 4 165e7c00
block 1959 5 165e7c00
block 1959 6 165e7c00
block 1960 * 8494c064
block 1960 0 1995c067
block 1960 1 1995c067
block 1960 2 3496c167
block 1960 3 3496c167
block 1960 4 6295c165
block 1960 5 6295c165
block 1960 6 6295c165
block 1961 0 ff76a7dd
block 1961 1 ff633e2b
block 1961 2 ff3c245e
block 1961 3 ff0b0b09
block 1961 4 ff5f5f20
block 1961 5 ff4e4e4e
block 1961 6 ff484848
block 1961 7 ff311b4b
block 1961 8 ff2f3836
block 1961 9 ff2d2d2d
block 1961 10 202a2a2a
block 1961 11 ff2e2e2e
block 1961 12 ff8a5722
block 1961 13 ffafb5b5
block 1961 14 ff925c24
block 1961 15 ff8f5b23
block 1962 * ff000000
block 1962 0 ff925c24
block 1963 * ff2f3836
block 1963 5 ff1e211a
block 1963 6 ff2e2220
block 1963 7 ff20242d
block 1963 11 ff36213a
block 1964 3 ff2f3836
block 1964 5 ff2f3836
block 1964 9 ff4e4e4e
block 1965 0 ff7d8184
block 1965 1 ff83796f
block 1965 2 ff8a8a8a
block 1970 * ffa18969
block 1971 0 ff000000
block 1971 1 ffa90000
block 1971 2 ff007000
block 1971 3 ff633100
block 1971 4 ff000070
block 1971 5 ff700070
block 1971 6 ff007070
block 1971 7 ff707070
block 1971 8 ff383838
block 1971 9 ffa97f86
block 1971 10 ff38a938
block 1971 11 ffa9a938
block 1971 12 ff3838a9
block 1971 13 ffa938a9
block 1971 14 ffa97000
block 1971 15 ffa9a9a9
block 1972 0 ff000000
block 1972 1 ffa90000
block 1972 2 ff007000
block 1972 3 ff633100
block 1972 4 ff000070
block 1972 5 ff700070
block 1972 6 ff007070
block 1972 7 ff707070
block 1972 8 ff383838
block 1972 9 ffa97f86
block 1972 10 ff38a938
block 1972 11 ffa9a938
block 1972 12 ff3838a9
block 1972 13 ffa938a9
block 1972 14 ffa97000
block 1972 15 ffa9a9a9
block 1973 0 ff000000
block 1973 1 ffd30000
block 1973 2 ff008c00
block 1973 3 ff7c3e00
block 1973 4 ff00008c
block 1973 5 ff8c008c
block 1973 6 ff008c8c
block 1973 7 ff8c8c8c
block 1973 8 ff464646
block 1973 9 ffd39ea7
block 1973 10 ff46d346
block 1973 11 ffd3d346
block 1973 12 ff4646d3
block 1973 13 ffd346d3
block 1973 14 ffd38c00
block 1973 15 ffd3d3d3
block 1974 0 ff000000
block 1974 1 ff8e0000
block 1974 2 ff005e00
block 1974 3 ff532900
block 1974 4 ff00005e
block 1974 5 ff5e005e
block 1974 6 ff005e5e
block 1974 7 ff5e5e5e
block 1974 8 ff2f2f2f
block 1974 9 ff8e6a71
block 1974 10 ff2f8e2f
block 1974 11 ff8e8e2f
block 1974 12 ff2f2f8e
block 1974 13 ff8e2f8e
block 1974 14 ff8e5e00
block 1974 15 ff8e8e8e
block 1975 0 ff000000
block 1975 1 ffa80000
block 1975 2 ff007000
block 1975 3 ff623100
block 1975 4 ff000070
block 1975 5 ff700070
block 1975 6 ff007070
block 1975 7 ff707070
block 1975 8 ff383838
block 1975 9 ffa87e85
block 1975 10 ff38a838
block 1975 11 ffa8a838
block 1975 12 ff3838a8
block 1975 13 ffa838a8
block 1975 14 ffa87000
block 1975 15 ffa8a8a8
block 1976 * ffa9a9a9
block 1977 * ffdfe4d1
block 1979 0 ff776969
block 1979 1 ff666670
block 1979 2 ff6b7269
block 1980 0 ffd4cbbe
block 1980 1 ffc2b9ac
block 1980 2 ff2f2f2f
block 1980 3 ff393b3a
block 1980 4 ff353736
block 1980 5 ff620006
block 1980 6 ff050959
block 1980 7 ff175000
block 1981 * ff7a7a7a
block 1981 0 ffd4cbbe
block 1981 1 ffc2b9ac
block 1981 2 ff2f2f2f
block 1981 3 ff393b3a
block 1981 4 ff353736
block 1981 5 ff620006
block 1981 6 ff050959
block 1981 7 ff175000
block 1982 0 ff816674
block 1982 1 ff8d6774
block 1983 0 ff847373
block 1983 1 ff908883
block 1984 0 ff8f8383
block 1984 1 ff938787
block 1985 0 ff928989
block 1985 1 ff8f8685
block 1985 2 ff8c817f
block 1985 3 ff7c6c65
block 1985 4 ff8d7f76
block 1985 5 ff87725b
block 1985 6 ff847f81
block 1985 7 ff7c7a7d
block 1985 8 ff848382
block 1985 9 ff767f7f
block 1986 0 ff83755f
block 1986 1 ff8b877b
block 1987 * ff401515
block 1988 * ff7c0000
block 1989 0 ffa4a4a4
block 1989 1 ff73604e
block 1989 2 ff6d4f6d
block 1989 3 ff747997
block 1989 4 ff73734d
block 1989 5 ff73975d
block 1989 6 ff976b75
block 1989 7 ff3b3b3b
block 1989 8 ff5b5b5b
block 1989 9 ff3c5555
block 1989 10 ff5f4e73
block 1989 11 ff515173
block 1989 12 ff39312a
block 1989 13 ff3d553c
block 1989 14 ff624745
block 1989 15 ff212121
block 1991 * ffd9d2c1
block 1992 * ffb49f7d
block 1992 1 ff9d936b
block 1993 * 17b47f1f
block 1994 * ff67403b
block 1995 * ffb6ac87
block 1996 * ffb6ac87
block 1997 * be580bbf
block 1998 * 95ef9b2b
block 1999 * ff867f69
block 1999 1 ff827c6c
block 1999 9 ff827c6c
block 2000 * ff867f69
block 2000 1 ff907966
block 2000 9 ff907966
block 2001 0 ff37301a
block 2001 1 ff5c492a
block 2001 2 8f8f321a
block 2001 3 8f8f321a
block 2001 4 8f8f321a
block 2001 5 8f8f321a
block 2001 6 8f8f321a
block 2002 * ff835f48
block 2003 * 47ffab2d
block 2004 * 13826a3a
block 2005 * 19a74b29
block 2006 * 135d3e26
block 2007 * ff6b5839
block 2008 * ff926356
block 2009 * ff2c161a
block 2010 * 13826a3a
block 2011 * 19a74b29
block 2012 * 135d3e26
block 2014 * 135d3e26
block 2015 * 135d3e26
block 2016 * ffab1b09
block 2017 * ff7d7d7d
block 2018 * ff7a7a7a
block 2018 0 ff9c7f4e
block 2018 1 ff674d2e
block 2018 2 ffc3b37b
block 2018 3 ff9a6e4d
block 2018 4 ff9f9f9f
block 2018 5 ffdad29e
block 2018 7 ff926356
block 2018 8 ff9c7f4e
block 2018 9 ff674d2e
block 2018 10 ffc3b37b
block 2018 11 ff9a6e4d
block 2018 12 ff9f9f9f
block 2018 13 ffdad29e
block 2018 15 ff926356
block 2019 * ff7d7d7d
block 2019 0 ff7a7a7a
block 2019 1 ff2c161a
block 2019 2 ffece9e2
block 2019 3 ffa95b33
block 2019 4 ff3d2712
block 2019 8 ff7a7a7a
block 2019 9 ff2c161a
block 2019 10 ffece9e2
block 2019 11 ffa95b33
block 2019 12 ff3d2712
block 2020 * db7e5d2d
block 2020 0 ffdddddd
block 2020 1 ffdddddd
block 2020 2 ffdddddd
block 2020 3 ffdddddd
block 2020 8 ffdb7d3e
block 2020 9 ffdb7d3e
block 2020 10 ffdb7d3e
block 2020 11 ffdb7d3e
block 2021 * db7e5d2d
block 2021 0 ffb350bc
block 2021 1 ffb350bc
block 2021 2 ffb350bc
block 2021 3 ffb350bc
block 2021 8 ff6a8ac9
block 2021 9 ff6a8ac9
block 2021 10 ff6a8ac9
block 2021 11 ff6a8ac9
block 2022 * db7e5d2d
block 2022 0 ffb1a627
block 2022 1 ffb1a627
block 2022 2 ffb1a627
block 2022 3 ffb1a627
block 2022 8 ff41ae38
block 2022 9 ff41ae38
block 2022 10 ff41ae38
block 2022 11 ff41ae38
block 2023 * db7e5d2d
block 2023 0 ffd08499
block 2023 1 ffd08499
block 2023 2 ffd08499
block 2023 3 ffd08499
block 2023 8 ff404040
block 2023 9 ff404040
block 2023 10 ff404040
block 2023 11 ff404040
block 2024 * db7e5d2d
block 2024 0 ff9aa1a1
block 2024 1 ff9aa1a1
block 2024 2 ff9aa1a1
block 2024 3 ff9aa1a1
block 2024 8 ff2e6e89
block 2024 9 ff2e6e89
block 2024 10 ff2e6e89
block 2024 11 ff2e6e89
block 2025 * db7e5d2d
block 2025 0 ff7e3db5
block 2025 1 ff7e3db5
block 2025 2 ff7e3db5
block 2025 3 ff7e3db5
block 2025 8 ff2e388d
block 2025 9 ff2e388d
block 2025 10 ff2e388d
block 2025 11 ff2e388d
block 2026 * db7e5d2d
block 2026 0 ff4f321f
